timestamp,wind,solar,hydro,price,cash
2025-01-16 05:10:00,0.3339155754136581,0.3329742002692847,0.3331102243170573,2.7755575615628914e-17,0.0
2025-01-16 05:20:00,0.3339205803153177,0.33297111246765526,0.3331083072170271,1.3877787807814457e-17,0.0
2025-01-16 05:30:00,0.3339256743751722,0.3329679733606069,0.333106352264221,0.0,0.0
2025-01-16 05:40:00,0.333930857267267,0.3329647788462803,0.33310436388645276,0.0,0.0
2025-01-16 05:50:00,0.3339361315920597,0.33296152809693297,0.3331023403110073,1.3877787807814457e-17,1.1102230246251565e-16
2025-01-16 06:00:00,0.33394149858107547,0.3329582192937993,0.33310028212512527,2.7755575615628914e-17,0.0
2025-01-16 06:10:00,0.3339469599356788,0.33295485322417007,0.33309818684015113,0.0,0.0
2025-01-16 06:20:00,0.3339525412589099,0.3329514120377973,0.33309604670329274,0.0,1.1102230246251565e-16
2025-01-16 06:30:00,0.33395824570923466,0.3329478948478642,0.3330938594429012,0.0,0.0
2025-01-16 06:40:00,0.3339640771548308,0.3329443005294176,0.3330916223157516,0.0,0.0
2025-01-16 06:50:00,0.33397003527552604,0.3329406249126789,0.33308933981179517,0.0,0.0
2025-01-16 07:00:00,0.3339761281893304,0.3329368715207624,0.3330870002899071,4.163336342344337e-17,0.0
2025-01-16 07:10:00,0.3339823574751288,0.33293303704698246,0.3330846054778887,5.551115123125783e-17,0.0
2025-01-16 07:20:00,0.33398871903636834,0.332929121482081,0.3330821594815506,4.1633363423443364e-17,1.1102230246251565e-16
2025-01-16 07:30:00,0.33399521626226497,0.3329251223823408,0.3330796613553943,0.0,0.0
2025-01-16 07:40:00,0.3340018566005176,0.33292104010376816,0.3330771032957143,0.0,0.0
2025-01-16 07:50:00,0.33400864009067394,0.3329168690534765,0.33307449085584956,2.7755575615628914e-17,0.0
2025-01-16 08:00:00,0.33401557321091546,0.3329126104206236,0.33307181636846095,0.0,0.0
2025-01-16 08:10:00,0.33402265418759003,0.33290825547014996,0.33306909034226007,0.0,0.0
2025-01-16 08:20:00,0.3340298974730515,0.33290380219419285,0.3330663003327557,2.775557561562892e-17,0.0
2025-01-16 08:30:00,0.3340373139594315,0.33289925696032946,0.33306342908023906,0.0,0.0
2025-01-16 08:40:00,0.33404489860663045,0.3328946055869073,0.33306049580646235,0.0,0.0
2025-01-16 08:50:00,0.33405265129461315,0.33288983998691063,0.3330575087184763,0.0,0.0
2025-01-16 09:00:00,0.33406059047617537,0.332884970309613,0.33305443921421163,0.0,0.0
2025-01-16 09:10:00,0.33406872064210463,0.3328799848244366,0.3330512945334588,1.387778780781446e-17,0.0
2025-01-16 09:20:00,0.33406236976096165,0.33288393274298117,0.3330536974960572,1.3877787807814457e-17,0.0
2025-01-16 09:30:00,0.3340561025256495,0.33288782090989133,0.3330560765644592,2.7755575615628914e-17,0.0
2025-01-16 09:40:00,0.33404992190487603,0.3328916552847064,0.3330584228104177,2.7755575615628914e-17,0.0
2025-01-16 09:50:00,0.33404382812602484,0.3328954377114395,0.33306073416253573,0.0,0.0
2025-01-16 10:00:00,0.3340378155394393,0.3328991652439732,0.3330630192165876,4.163336342344337e-17,0.0
2025-01-16 10:10:00,0.33403188086925467,0.33290284494376277,0.3330652741869827,0.0,0.0
2025-01-16 10:20:00,0.33402604710301936,0.3329064679114163,0.33306748498556427,5.551115123125784e-17,0.0
2025-01-16 10:30:00,0.33402030533246463,0.3329100354586027,0.33306965920893256,0.0,0.0
2025-01-16 10:40:00,0.3340146516952544,0.3329135422936629,0.33307180601108266,0.0,0.0
2025-01-16 10:50:00,0.33400908870352186,0.3329169967630676,0.33307391453341056,2.7755575615628914e-17,0.0
2025-01-16 11:00:00,0.33400360825827724,0.3329204004406783,0.3330759913010445,1.3877787807814457e-17,0.0
2025-01-16 11:10:00,0.333998214570358,0.33292375674561303,0.333078028684029,1.3877787807814457e-17,0.0
2025-01-16 11:20:00,0.33399287880067663,0.33292706702260055,0.33308005417672293,0.0,0.0
2025-01-16 11:30:00,0.3339876011780812,0.33293033848049325,0.3330820603414256,0.0,0.0
2025-01-16 11:40:00,0.333982388785605,0.33293357028998183,0.33308404092441324,0.0,0.0
2025-01-16 11:50:00,0.3339772349106449,0.33293676515782683,0.33308599993152826,0.0,0.0
2025-01-16 12:00:00,0.3339721400496469,0.3329399221502089,0.33308793780014423,0.0,0.0
2025-01-16 12:10:00,0.33396710064480045,0.33294304435054645,0.3330898550046531,1.3877787807814457e-17,0.0
2025-01-16 12:20:00,0.3339621437653292,0.33294611966275833,0.3330917365719126,0.0,0.0
2025-01-16 12:30:00,0.3339572728901049,0.33294914199267556,0.33309358511721954,0.0,0.0
2025-01-16 12:40:00,0.33395248008235834,0.3329521120527218,0.3330954078649199,0.0,0.0
2025-01-16 12:50:00,0.3339477650269807,0.33295503555189243,0.3330971994211269,1.3877787807814457e-17,0.0
2025-01-16 13:00:00,0.3339431280997192,0.3329579134875006,0.33309895841278025,0.0,0.0
2025-01-16 13:10:00,0.33393856508777386,0.33296074248826935,0.33310069242395685,0.0,0.0
2025-01-16 13:20:00,0.33393407400410646,0.33296353030030207,0.33310239569559147,2.7755575615628914e-17,0.0
2025-01-16 13:30:00,0.33392965055125473,0.332966277204591,0.3331040722441543,0.0,0.0
2025-01-16 13:40:00,0.3339252940128779,0.33296897699391825,0.3331057289932038,0.0,0.0
2025-01-16 13:50:00,0.33392100413156894,0.33297163531285867,0.3331073605555724,1.3877787807814457e-17,0.0
