timestep,portfolio_value,weights,returns,price,optimization_method,total_return,sharpe_ratio,max_drawdown,volatility,var_95,calmar_ratio,sortino_ratio,information_ratio
3411,5511340071.446127,[0.2 0.2 0.2 0.2 0.2],"[-9.06125756e-05 -1.58271941e-05  8.59938535e-06 -7.32003761e-05
  2.28310502e-06]",161.8550035,equal_weight,-0.0010696120503896414,-6.0784232182657005,-0.0036465735444477466,0.003741333389024088,-6.616439752536457e-05,-0.2933197527356131,0.0,0.0
3412,5511403316.538281,[0.2 0.2 0.2 0.2 0.2],"[-6.29572812e-05  1.43674114e-05  1.76141265e-04 -7.24572645e-05
  2.28310502e-06]",157.64000466666667,equal_weight,-0.0010581488774366377,-6.071146067341972,-0.0036465735444477466,0.003740832761788324,-6.61622325232182e-05,-0.2901762063863403,0.0,0.0
3413,5511386940.390215,[0.2 0.2 0.2 0.2 0.2],"[ 6.97183499e-05 -1.51880672e-04 -1.13293968e-05  7.63520090e-05
  2.28310502e-06]",153.42500583333333,equal_weight,-0.0010611170542736946,-6.073858331067826,-0.0036465735444477466,0.00374028712490852,-6.616006752107184e-05,-0.2909901696318029,0.0,0.0
3414,5511606870.324132,[0.2 0.2 0.2 0.2 0.2],"[ 1.72659650e-04  1.01760930e-04 -5.99284597e-05 -1.72520057e-05
  2.28310502e-06]",149.210007,equal_weight,-0.0010212547537512301,-6.046259208892599,-0.0036465735444477466,0.003740293903624185,-6.615790251892548e-05,-0.2800587294629467,0.0,0.0
3415,5511470465.142519,[0.2 0.2 0.2 0.2 0.2],"[ 6.03478355e-05 -7.10089702e-05 -1.78030010e-05 -9.75625389e-05
  2.28310502e-06]",157.79000616666667,equal_weight,-0.0010459781929185806,-6.0635831461946506,-0.0036465735444477466,0.003739951195690887,-6.615573751677911e-05,-0.2868386391140202,0.0,0.0
3416,5511393022.201654,[0.2 0.2 0.2 0.2 0.2],"[ 1.48929624e-04 -1.09880345e-04 -1.22747002e-04  1.11584661e-05
  2.28310502e-06]",166.37000533333332,equal_weight,-0.0010600147259502827,-6.073792093157065,-0.0036465735444477466,0.0037394685051734627,-6.615357251463275e-05,-0.29068787809428814,0.0,0.0
3417,5511368797.775601,[0.2 0.2 0.2 0.2 0.2],"[ 1.47866137e-04 -5.91463990e-05 -2.43149292e-05 -8.86645955e-05
  2.28310502e-06]",174.95000449999998,equal_weight,-0.0010644054031723974,-6.077473149961733,-0.0036465735444477466,0.00373892700033096,-6.615140751248639e-05,-0.29189193367375116,0.0,0.0
3418,5511070683.162968,[0.2 0.2 0.2 0.2 0.2],"[-4.49280903e-05 -9.21533829e-06 -1.92414450e-04 -2.61794673e-05
  2.28310502e-06]",183.53000366666663,equal_weight,-0.0011184386767122566,-6.11361140025649,-0.0036465735444477466,0.0037393710172315482,-6.614924251034002e-05,-0.3067094803051992,0.0,0.0
3419,5511112522.86936,[0.2 0.2 0.2 0.2 0.2],"[ 1.31684942e-04 -2.01107934e-04  5.59649652e-05  4.91346119e-05
  2.28310502e-06]",192.1100028333333,equal_weight,-0.0011108552299286542,-6.109044122988928,-0.0036465735444477466,0.0037388456040881837,-6.614707750819366e-05,-0.3046298714090208,0.0,0.0
3420,5511342209.040364,[0.2 0.2 0.2 0.2 0.2],"[ 1.32545367e-04  1.42650185e-04  1.36807823e-04 -2.05901903e-04
  2.28310502e-06]",200.690002,equal_weight,-0.0010692246114341257,-6.080176513661269,-0.0036465735444477466,0.0037389030861844103,-6.61449125060473e-05,-0.29321350533629614,0.0,0.0
3421,5511578977.506308,[0.2 0.2 0.2 0.2 0.2],"[-1.45593178e-04  1.93187919e-04  1.00278249e-04  6.46449981e-05
  2.28310502e-06]",202.87833616666663,equal_weight,-0.001026310326981896,-6.050387749696691,-0.0036465735444477466,0.003738997636742652,-6.614274750390093e-05,-0.2814451194997975,0.0,0.0
3422,5511962311.133222,[0.2 0.2 0.2 0.2 0.2],"[ 2.19097214e-04 -1.95533788e-05  1.70571577e-04 -2.46455155e-05
  2.28310502e-06]",205.0666703333333,equal_weight,-0.0009568311071037291,-6.000762246902177,-0.0036465735444477466,0.003740120872932272,-6.61273115182781e-05,-0.26239183042409636,0.0,0.0
3423,5511750600.349119,[0.2 0.2 0.2 0.2 0.2],"[-1.58670576e-05 -1.84119623e-04  1.06947324e-04 -1.01290404e-04
  2.28310502e-06]",207.2550045,equal_weight,-0.0009952036867222963,-6.026931803099079,-0.0036465735444477466,0.0037400718260094962,-6.611187553265526e-05,-0.27291474437354707,0.0,0.0
3424,5511864958.198875,[0.2 0.2 0.2 0.2 0.2],"[ 1.00821463e-04 -1.42177759e-05 -1.45317639e-04  1.60170890e-04
  2.28310502e-06]",209.44333866666668,equal_weight,-0.0009744763264539777,-6.013175419095792,-0.0036465735444477466,0.003739676987261915,-6.609643954703244e-05,-0.26723067958898294,0.0,0.0
3425,5511870114.598684,[0.2 0.2 0.2 0.2 0.2],"[-1.60532090e-04 -4.33711245e-06  9.26585976e-05  7.46050457e-05
  2.28310502e-06]",211.6316728333333,equal_weight,-0.0009735417289886175,-6.013218492664835,-0.0036465735444477466,0.003739131517606383,-6.608100356140961e-05,-0.2669743848909689,0.0,0.0
3426,5512074747.940762,[0.2 0.2 0.2 0.2 0.2],"[ 8.10522328e-05  9.62960182e-05 -5.77080583e-05  6.37063868e-05
  2.28310502e-06]",213.820007,equal_weight,-0.000936451935737115,-5.98774470330893,-0.0036465735444477466,0.003739064176295639,-6.606556757578678e-05,-0.25680324949511896,0.0,0.0
3427,5511666818.05713,[0.2 0.2 0.2 0.2 0.2],"[-3.61311602e-04  2.09225031e-04 -1.83418755e-05 -2.01887633e-04
  2.28310502e-06]",203.8233385,equal_weight,-0.0010103892271453618,-6.036034031710077,-0.0036465735444477466,0.00374037624206474,-6.617305753395002e-05,-0.2770790756938867,0.0,0.0
3428,5511459315.54595,[0.2 0.2 0.2 0.2 0.2],"[-1.40515886e-04 -2.03213047e-04  1.20016488e-04  3.31899937e-05
  2.28310502e-06]",193.82667,equal_weight,-0.001047999057296723,-6.061666011186412,-0.0036465735444477466,0.003740307173848956,-6.617089253180366e-05,-0.28739282082830897,0.0,0.0
3429,5511077824.54858,[0.2 0.2 0.2 0.2 0.2],"[-1.59964355e-04 -2.20795821e-04 -5.21173621e-05  8.45055158e-05
  2.28310502e-06]",183.8300015,equal_weight,-0.0011171443005699932,-6.106977845754992,-0.0036465735444477466,0.0037413829552977442,-6.629959334551405e-05,-0.30635452348711056,0.0,0.0
3430,5511276500.365493,[0.2 0.2 0.2 0.2 0.2],"[4.60460211e-05 6.69772491e-06 7.78140181e-05 4.74104566e-05
 2.28310502e-06]",173.833333,equal_weight,-0.0010811343087545752,-6.0822999826717945,-0.0036465735444477466,0.003741289042203762,-6.629013119562356e-05,-0.2964795020796179,0.0,0.0
3431,5511446506.88812,[0.2 0.2 0.2 0.2 0.2],"[ 1.63200428e-04 -7.46531122e-06 -8.54063221e-06  4.75757062e-06
  2.28310502e-06]",163.8366645,equal_weight,-0.0010503206265284537,-6.061380853564995,-0.0036465735444477466,0.0037410750594124133,-6.628066904573306e-05,-0.288029464845887,0.0,0.0
3432,5511485867.07659,[0.2 0.2 0.2 0.2 0.2],"[-6.63655843e-06 -5.13674910e-05 -7.18115213e-06  9.86097718e-05
  2.28310502e-06]",153.839996,equal_weight,-0.0010431865923682868,-6.057151813911509,-0.0036465735444477466,0.0037405489073827946,-6.627120689584258e-05,-0.2860730983903059,0.0,0.0
3433,5511520800.043851,[0.2 0.2 0.2 0.2 0.2],"[ 7.20516285e-05  3.52574249e-05  4.35398617e-06 -8.22550833e-05
  2.28310502e-06]",154.436663,equal_weight,-0.0010368549920521735,-6.0534785156890285,-0.0036465735444477466,0.003740019117775825,-6.626174474595209e-05,-0.2843367833979061,0.0,0.0
3434,5511564694.8401985,[0.2 0.2 0.2 0.2 0.2],"[-3.47036966e-05  2.02623396e-04 -3.08147203e-05 -9.95671360e-05
  2.28310502e-06]",155.03333,equal_weight,-0.0010288990602141676,-6.0486838953434265,-0.0036465735444477466,0.003739497816889217,-6.625228259606161e-05,-0.2821550279112741,0.0,0.0
3435,5511235283.527959,[0.2 0.2 0.2 0.2 0.2],"[-1.15704966e-04  3.87143420e-06 -5.62321685e-05 -1.33053879e-04
  2.28310502e-06]",155.629997,equal_weight,-0.0010886048605576037,-6.088162992511196,-0.0036465735444477466,0.0037401589681629287,-6.624282044617112e-05,-0.298528151781035,0.0,0.0
3436,5511443477.328,[0.2 0.2 0.2 0.2 0.2],"[ 2.58876636e-05  8.98973137e-05  7.54036651e-05 -4.59049914e-06
  2.28310502e-06]",156.226664,equal_weight,-0.0010508697343001364,-6.062278052778833,-0.0036465735444477466,0.0037401091138917555,-6.623335829628064e-05,-0.2881800466907311,0.0,0.0
3437,5511109144.532661,[0.2 0.2 0.2 0.2 0.2],"[-6.89333496e-05 -9.18536447e-05 -3.52618166e-05 -1.09542127e-04
  2.28310502e-06]",156.823331,equal_weight,-0.0011114675534552633,-6.102271740719237,-0.0036465735444477466,0.0037408058347591284,-6.622389614639015e-05,-0.3047977889127117,0.0,0.0
3438,5510871034.180378,[0.2 0.2 0.2 0.2 0.2],"[-7.24136061e-05 -1.52033377e-04  2.97630207e-05 -2.36267566e-05
  2.28310502e-06]",157.419998,equal_weight,-0.0011546250548066437,-6.131346181857203,-0.0036465735444477466,0.0037408878935610537,-6.621443399649965e-05,-0.3166328721285958,0.0,0.0
3439,5510823342.980678,[0.2 0.2 0.2 0.2 0.2],"[-8.23598369e-05 -4.75268977e-05  7.37668335e-05  1.05666856e-05
  2.28310502e-06]",156.05166616666665,equal_weight,-0.001163269084752333,-6.137864428123434,-0.0036465735444477466,0.003740367519339894,-6.620497184660917e-05,-0.3190033247851316,0.0,0.0
3440,5510911114.799155,[0.2 0.2 0.2 0.2 0.2],"[-4.92065690e-05  1.18550132e-04 -6.33835350e-05  7.13927158e-05
  2.28310502e-06]",154.6833343333333,equal_weight,-0.0011473604426532624,-6.12753422362143,-0.0036465735444477466,0.0037399138610045212,-6.619550969671868e-05,-0.3146406972650332,0.0,0.0
3441,5511397342.9133835,[0.2 0.2 0.2 0.2 0.2],"[ 4.76239058e-05  1.72270762e-04  2.40587078e-04 -2.16144630e-05
  2.28310502e-06]",153.3150025,equal_weight,-0.0010592315969493924,-6.06380415625376,-0.0036465735444477466,0.003742038563533619,-6.61860475468282e-05,-0.29047312059897235,0.0,0.0
3442,5511264296.413158,[0.2 0.2 0.2 0.2 0.2],"[ 2.30818713e-06 -1.90080036e-04  3.48655841e-05  2.99219179e-05
  2.28310502e-06]",151.94667066666665,equal_weight,-0.0010833462751151858,-6.080583013196444,-0.0036465735444477466,0.0037416880648923653,-6.618388254468184e-05,-0.29708608969773365,0.0,0.0
3443,5511391838.460908,[0.2 0.2 0.2 0.2 0.2],"[-4.28388062e-05  3.44293099e-05 -5.06683593e-05  1.72505086e-04
  2.28310502e-06]",150.57833883333333,equal_weight,-0.0010602292789605855,-6.065210850683633,-0.0036465735444477466,0.003741331678838887,-6.618171754253548e-05,-0.2907467149743586,0.0,0.0
3444,5511449208.516538,[0.2 0.2 0.2 0.2 0.2],"[ 1.54370987e-04  6.06417662e-05  8.22485810e-06 -1.73473922e-04
  2.28310502e-06]",149.210007,equal_weight,-0.0010498309563776967,-6.058741561909892,-0.0036465735444477466,0.003740827506366666,-6.617955254038911e-05,-0.2878951825820608,0.0,0.0
3445,5511044925.007987,[0.2 0.2 0.2 0.2 0.2],"[-4.02906073e-05 -1.16615142e-04 -1.04659698e-04 -1.07484630e-04
  2.28310502e-06]",140.6300063333333,equal_weight,-0.001123107342302501,-6.1063235301669385,-0.0036465735444477466,0.003742097456441523,-6.633744194507599e-05,-0.3079897686452912,0.0,0.0
3446,5511201400.712863,[0.2 0.2 0.2 0.2 0.2],"[ 2.31202209e-05  1.60361576e-04 -2.11225126e-05 -2.26768397e-05
  2.28310502e-06]",132.05000566666666,equal_weight,-0.0010947461207937359,-6.087242192015516,-0.0036465735444477466,0.0037418345384383307,-6.63279797951855e-05,-0.30021226980615556,0.0,0.0
3447,5511204675.571205,[0.2 0.2 0.2 0.2 0.2],"[ 2.55236852e-05 -6.43425196e-05  3.67473936e-05  2.75942874e-06
  2.28310502e-06]",123.470005,equal_weight,-0.0010941525527192173,-6.087505899118397,-0.0036465735444477466,0.003741292014196226,-6.631851764529502e-05,-0.3000494956107956,0.0,0.0
3448,5511232098.349322,[0.2 0.2 0.2 0.2 0.2],"[ 3.70973605e-05  3.68114850e-06  5.54506456e-05 -7.36331454e-05
  2.28310502e-06]",114.89000433333334,equal_weight,-0.0010891821741854785,-6.084778795547393,-0.0036465735444477466,0.0037407589537263395,-6.630905549540453e-05,-0.29868646851888164,0.0,0.0
3449,5511369317.391291,[0.2 0.2 0.2 0.2 0.2],"[-2.12320076e-05  5.20536628e-05  1.85705600e-04 -9.43200112e-05
  2.28310502e-06]",106.31000366666666,equal_weight,-0.0010643112228287158,-6.068189412460615,-0.0036465735444477466,0.00374043239574788,-6.629959334551405e-05,-0.2918661065945675,0.0,0.0
3450,5511216055.29997,[0.2 0.2 0.2 0.2 0.2],"[-3.99648490e-05  1.17838864e-06  6.83769899e-05 -1.70915389e-04
  2.28310502e-06]",97.730003,equal_weight,-0.0010920899768806457,-6.0873222123543105,-0.0036465735444477466,0.0037401469101372145,-6.629013119562356e-05,-0.2994838753611472,0.0,0.0
3451,5511472481.713013,[0.2 0.2 0.2 0.2 0.2],"[1.09199427e-04 6.71931466e-05 1.93815060e-05 3.45833166e-05
 2.28310502e-06]",94.0250025,equal_weight,-0.001045612689516598,-6.055201822761228,-0.0036465735444477466,0.003740349439941749,-6.628066904573306e-05,-0.2867384071023721,0.0,0.0
3452,5511219310.078011,[0.2 0.2 0.2 0.2 0.2],"[-1.92336787e-04  5.18128511e-05 -1.17656835e-04  2.62207188e-05
  2.28310502e-06]",90.320002,equal_weight,-0.001091500048360735,-6.085894259723298,-0.0036465735444477466,0.0037405138649625985,-6.627120689584258e-05,-0.2993220992409839,0.0,0.0
3453,5511029540.659919,[0.2 0.2 0.2 0.2 0.2],"[-5.54578056e-05  4.24654958e-05 -1.27987690e-04 -3.34695600e-05
  2.28310502e-06]",86.6150015,equal_weight,-0.001125895755389869,-6.109273997797389,-0.0036465735444477466,0.003740366850933265,-6.626174474595209e-05,-0.30875443527092766,0.0,0.0
3454,5511039141.552358,[0.2 0.2 0.2 0.2 0.2],"[ 5.32449103e-05  6.39529721e-06  1.65398443e-04 -2.18611139e-04
  2.28310502e-06]",82.910001,equal_weight,-0.0011241555936353205,-6.108754060897963,-0.0036465735444477466,0.0037398268064490125,-6.625228259606161e-05,-0.3082772306476456,0.0,0.0
3455,5511144413.56928,[0.2 0.2 0.2 0.2 0.2],"[-1.25338493e-04  5.21341940e-05  1.88112774e-04 -2.16814459e-05
  2.28310502e-06]",79.2050005,equal_weight,-0.0011050750405682086,-6.096257194011193,-0.0036465735444477466,0.003739413459460403,-6.624282044617112e-05,-0.3030447698636957,0.0,0.0
3456,5511234246.214804,[0.2 0.2 0.2 0.2 0.2],"[ 1.67464960e-04  1.11356319e-04 -4.07431794e-05 -1.58860305e-04
  2.28310502e-06]",75.5,equal_weight,-0.001088792873566979,-6.0857201003512795,-0.0036465735444477466,0.0037389660137222146,-6.623335829628064e-05,-0.29857971059565475,0.0,0.0
3457,5511363862.585277,[0.2 0.2 0.2 0.2 0.2],"[-1.52496574e-04  1.93168246e-04  1.68217550e-05  5.78163374e-05
  2.28310502e-06]",83.95833333333333,equal_weight,-0.0010652999064187645,-6.070133478381599,-0.0036465735444477466,0.0037386176375868146,-6.622389614639015e-05,-0.29213723333258546,0.0,0.0
3458,5511253287.076313,[0.2 0.2 0.2 0.2 0.2],"[-3.99359722e-07  1.11218617e-04 -1.35239575e-04 -7.81787098e-05
  2.28310502e-06]",92.41666666666669,equal_weight,-0.0010853417174184143,-6.08418438885731,-0.0036465735444477466,0.0037382092292215937,-6.621443399649965e-05,-0.2976332999154644,0.0,0.0
3459,5511185671.299432,[0.2 0.2 0.2 0.2 0.2],"[ 3.46177036e-05 -9.43204775e-05  2.79385683e-05 -3.18622757e-05
  2.28310502e-06]",100.875,equal_weight,-0.0010975970769781349,-6.093085755285057,-0.0036465735444477466,0.003737717239258613,-6.620497184660917e-05,-0.3009940876276389,0.0,0.0
3460,5511406406.022285,[0.2 0.2 0.2 0.2 0.2],"[ 2.03296319e-04 -2.35667209e-05 -8.10662560e-05  9.93142011e-05
  2.28310502e-06]",109.33333333333334,equal_weight,-0.001057588908460909,-6.06572251657807,-0.0036465735444477466,0.0037377288768388342,-6.619550969671868e-05,-0.29002264607310285,0.0,0.0
3461,5511280949.062594,[0.2 0.2 0.2 0.2 0.2],"[-1.82045622e-04 -4.66963471e-05  1.38968693e-04 -2.63255692e-05
  2.28310502e-06]",117.79166666666669,equal_weight,-0.0010803279824049114,-6.0815312141359374,-0.0036465735444477466,0.003737359601095013,-6.61860475468282e-05,-0.29625838317447706,0.0,0.0
3462,5511564215.838222,[0.2 0.2 0.2 0.2 0.2],"[ 1.20504923e-04  4.63708305e-05  1.23637061e-04 -3.58077721e-05
  2.28310502e-06]",126.25,equal_weight,-0.001028985879322493,-6.04593161700101,-0.0036465735444477466,0.003737724695244985,-6.618388254468184e-05,-0.2821788363186096,0.0,0.0
3463,5511591137.523839,[0.2 0.2 0.2 0.2 0.2],"[ 2.45318016e-05  2.56076721e-05  2.85002571e-05 -5.64999273e-05
  2.28310502e-06]",131.596667,equal_weight,-0.0010241063238043307,-6.04328306568505,-0.0036465735444477466,0.0037371940730655316,-6.618171754253548e-05,-0.28084071562566715,0.0,0.0
3464,5511519123.465591,[0.2 0.2 0.2 0.2 0.2],"[ 6.04141980e-05 -1.37074189e-04  5.95129623e-06  3.09594518e-06
  2.28310502e-06]",136.943334,equal_weight,-0.001037158871861702,-6.052709152125469,-0.0036465735444477466,0.0037367097734798786,-6.617955254038911e-05,-0.28442011636948183,0.0,0.0
3465,5511387745.009955,[0.2 0.2 0.2 0.2 0.2],"[-4.43694502e-05 -1.04569998e-04  4.96900874e-05 -2.22190837e-05
  2.28310502e-06]",142.29000100000002,equal_weight,-0.0010609712169457315,-6.069205894936011,-0.0036465735444477466,0.0037363579218447187,-6.617738753824275e-05,-0.2909501766558803,0.0,0.0
3466,5511340906.725021,[0.2 0.2 0.2 0.2 0.2],"[-2.87065372e-05 -7.08853676e-05 -2.09252546e-06  5.69090465e-05
  2.28310502e-06]",147.636668,equal_weight,-0.0010694606560900269,-6.075587475796897,-0.0036465735444477466,0.003735841580581938,-6.617522253609638e-05,-0.29327823587114593,0.0,0.0
3467,5511335388.657263,[0.2 0.2 0.2 0.2 0.2],"[ 9.71256332e-05 -9.37637382e-05  1.08281392e-04 -1.18932495e-04
  2.28310502e-06]",152.983335,equal_weight,-0.001070460805871266,-6.076932570299857,-0.0036465735444477466,0.0037353029327456084,-6.617305753395002e-05,-0.29355250698320456,0.0,0.0
3468,5511359436.982633,[0.2 0.2 0.2 0.2 0.2],"[-4.40778105e-05 -3.97136610e-05  1.72899333e-04 -6.95738177e-05
  2.28310502e-06]",158.330002,equal_weight,-0.0010661020468979833,-6.074637366977334,-0.0036465735444477466,0.0037347717332730087,-6.617089253180366e-05,-0.292357204346317,0.0,0.0
3469,5511310170.490981,[0.2 0.2 0.2 0.2 0.2],"[ 5.58707573e-05 -7.06202891e-05 -1.52789276e-04  1.20560295e-04
  2.28310502e-06]",156.676669,equal_weight,-0.0010750315985098241,-6.081309571701113,-0.0036465735444477466,0.0037342585758707828,-6.61687275296573e-05,-0.29480595562008105,0.0,0.0
3470,5511156661.285263,[0.2 0.2 0.2 0.2 0.2],"[-5.06664893e-05  1.10869948e-05  1.13502217e-05 -1.13321267e-04
  2.28310502e-06]",155.023336,equal_weight,-0.001102855142046219,-6.100390688123519,-0.0036465735444477466,0.0037339768628418682,-6.616656252751093e-05,-0.3024360070086672,0.0,0.0
3471,5511341862.123096,[0.2 0.2 0.2 0.2 0.2],"[ 6.96029232e-05 -5.02635210e-05  5.81777382e-07  1.45819280e-04
  2.28310502e-06]",153.370003,equal_weight,-0.0010692874901889143,-6.077705829555698,-0.0036465735444477466,0.0037338277396222657,-6.616439752536457e-05,-0.29323074857958253,0.0,0.0
3472,5511278732.496525,[0.2 0.2 0.2 0.2 0.2],"[-1.95987883e-04 -1.74684360e-05  6.55005908e-05  8.84001584e-05
  2.28310502e-06]",151.71667,equal_weight,-0.001080729735005027,-6.086046270168542,-0.0036465735444477466,0.0037333319707895407,-6.61622325232182e-05,-0.29636855580509003,0.0,0.0
3473,5511672242.079462,[0.2 0.2 0.2 0.2 0.2],"[-2.34513167e-05 -8.66817595e-06  1.69100742e-04  2.17739530e-04
  2.28310502e-06]",150.063337,equal_weight,-0.001009406123097652,-6.035658117688076,-0.0036465735444477466,0.0037345309967865875,-6.616006752107184e-05,-0.2768094790339738,0.0,0.0
3474,5511274928.448564,[0.2 0.2 0.2 0.2 0.2],"[-9.54117739e-05 -1.28626356e-04 -1.39256777e-05 -1.24748595e-04
  2.28310502e-06]",148.410004,equal_weight,-0.0010814192186980008,-6.082177650679628,-0.0036465735444477466,0.0037357330369057018,-6.625228259606161e-05,-0.2965576329441001,0.0,0.0
3475,5511245048.515542,[0.2 0.2 0.2 0.2 0.2],"[ 5.17931280e-05 -6.54180721e-05  1.21787281e-05 -2.79448934e-05
  2.28310502e-06]",157.57500233333332,equal_weight,-0.0010868349565581559,-6.0864879593759245,-0.0036465735444477466,0.0037352042948369316,-6.624282044617112e-05,-0.2980427909408176,0.0,0.0
3476,5511090515.163728,[0.2 0.2 0.2 0.2 0.2],"[ 5.92944170e-05 -2.07408798e-05 -1.72242431e-04 -8.79243348e-06
  2.28310502e-06]",166.74000066666665,equal_weight,-0.0011148441265744922,-6.105650122887736,-0.0036465735444477466,0.003734926284310401,-6.623335829628064e-05,-0.30572374668596713,0.0,0.0
3477,5511079613.591159,[0.2 0.2 0.2 0.2 0.2],"[ 7.96712127e-05 -5.61091775e-07 -4.09428512e-05 -5.03409513e-05
  2.28310502e-06]",175.90499899999998,equal_weight,-0.0011168200366026041,-6.107645379109326,-0.0036465735444477466,0.0037343900823764275,-6.622389614639015e-05,-0.30626560056715935,0.0,0.0
3478,5510985110.751202,[0.2 0.2 0.2 0.2 0.2],"[-1.09981381e-04 -5.85445927e-05  1.09963767e-05  6.95075384e-05
  2.28310502e-06]",185.06999733333333,equal_weight,-0.0011339486763448535,-6.1197180031256,-0.0036465735444477466,0.003733948658000148,-6.621443399649965e-05,-0.31096278808675,0.0,0.0
3479,5511251022.340712,[0.2 0.2 0.2 0.2 0.2],"[2.91161188e-05 5.54316311e-05 5.98345482e-05 9.45905468e-05
 2.28310502e-06]",194.23499566666663,equal_weight,-0.0010857522007461724,-6.086538904649419,-0.0036465735444477466,0.003734207399485615,-6.620497184660917e-05,-0.2977458667738466,0.0,0.0
3480,5510947281.87928,[0.2 0.2 0.2 0.2 0.2],"[-1.18148610e-05  4.93944140e-06 -2.26522514e-04 -4.44491593e-05
  2.28310502e-06]",203.399994,equal_weight,-0.0011408051593806326,-6.122701212965867,-0.0036465735444477466,0.0037346827832003566,-6.619550969671868e-05,-0.3128430416870699,0.0,0.0
3481,5510805359.686699,[0.2 0.2 0.2 0.2 0.2],"[-1.27234549e-04  8.68933156e-05 -8.89700113e-05 -1.73574154e-06
  2.28310502e-06]",200.07999433333333,equal_weight,-0.0011665285567859709,-6.14035757890487,-0.0036465735444477466,0.0037343640687333025,-6.61860475468282e-05,-0.3198971699232889,0.0,0.0
3482,5510815535.217245,[0.2 0.2 0.2 0.2 0.2],"[-5.72495588e-05  2.03013316e-05  5.18537276e-05 -7.95626117e-06
  2.28310502e-06]",196.75999466666667,equal_weight,-0.001164684241874474,-6.1397673514285716,-0.0036465735444477466,0.003733829393876728,-6.618388254468184e-05,-0.31939140337586663,0.0,0.0
3483,5510828642.501178,[0.2 0.2 0.2 0.2 0.2],"[ 5.78141174e-05  1.90806642e-05  2.59931607e-05 -9.32787204e-05
  2.28310502e-06]",193.439995,equal_weight,-0.0011623085466616748,-6.13881758072062,-0.0036465735444477466,0.00373329582513043,-6.618171754253548e-05,-0.31873991638846816,0.0,0.0
3484,5510998725.076914,[0.2 0.2 0.2 0.2 0.2],"[ 1.79199088e-04 -9.92836377e-05  8.31315581e-05 -1.10134156e-05
  2.28310502e-06]",190.1199953333333,equal_weight,-0.0011314810798095166,-6.11814808496409,-0.0036465735444477466,0.003733087676233129,-6.617955254038911e-05,-0.3102860989962217,0.0,0.0
3485,5510724532.46643,[0.2 0.2 0.2 0.2 0.2],"[-4.20923857e-05 -1.25233076e-04 -5.49166989e-05 -2.88094750e-05
  2.28310502e-06]",186.79999566666663,equal_weight,-0.001181178490459764,-6.150958430433081,-0.0036465735444477466,0.0037333744124269843,-6.617738753824275e-05,-0.32391462178466685,0.0,0.0
3486,5510654065.752079,[0.2 0.2 0.2 0.2 0.2],"[-6.91074089e-05 -9.63795502e-05  7.20291695e-05  2.72387049e-05
  2.28310502e-06]",183.479996,equal_weight,-0.0011939505824358283,-6.160135243834077,-0.0036465735444477466,0.0037328910410481335,-6.617522253609638e-05,-0.3274171130467754,0.0,0.0
3487,5510748510.06896,[0.2 0.2 0.2 0.2 0.2],"[ 7.02535199e-05  6.63462091e-05  3.07767194e-05 -8.39670787e-05
  2.28310502e-06]",179.2766625,equal_weight,-0.0011768325500011144,-6.149083587370246,-0.0036465735444477466,0.003732458548759818,-6.617305753395002e-05,-0.3227228343695284,0.0,0.0
3488,5510800521.066833,[0.2 0.2 0.2 0.2 0.2],"[ 6.13942507e-05 -8.62103077e-05  3.25803936e-05  3.71430605e-05
  2.28310502e-06]",175.073329,equal_weight,-0.0011674055566367506,-6.143334062520728,-0.0036465735444477466,0.0037319556095149003,-6.617089253180366e-05,-0.32013766962529416,0.0,0.0
3489,5511023010.149794,[0.2 0.2 0.2 0.2 0.2],"[ 2.00101523e-04 -2.90691406e-05  6.61416505e-05 -3.75907469e-05
  2.28310502e-06]",170.86999550000002,equal_weight,-0.0011270794103500543,-6.115910581913206,-0.0036465735444477466,0.0037319780526071924,-6.61687275296573e-05,-0.30907902901509815,0.0,0.0
3490,5510816679.383891,[0.2 0.2 0.2 0.2 0.2],"[-1.11159133e-04 -1.36551966e-04  1.22098901e-04 -6.38691509e-05
  2.28310502e-06]",166.666662,equal_weight,-0.0011644768616698858,-6.140992292107426,-0.0036465735444477466,0.0037319065499836403,-6.616656252751093e-05,-0.3193345334945766,0.0,0.0
3491,5511281662.577197,[0.2 0.2 0.2 0.2 0.2],"[ 2.00526278e-04  8.29377480e-05 -4.20530998e-06  1.40340470e-04
  2.28310502e-06]",162.4633285,equal_weight,-0.001080198657883179,-6.080976032420146,-0.0036465735444477466,0.003733783330896981,-6.616439752536457e-05,-0.29622291850602706,0.0,0.0
3492,5510898106.020513,[0.2 0.2 0.2 0.2 0.2],"[-6.34710269e-05 -1.46352638e-04 -9.73317051e-05 -4.31017454e-05
  2.28310502e-06]",158.259995,equal_weight,-0.0011497182837822435,-6.125759093111979,-0.0036465735444477466,0.0037348607503618894,-6.627120689584258e-05,-0.31528728812635587,0.0,0.0
3493,5511106263.476687,[0.2 0.2 0.2 0.2 0.2],"[ 5.41083917e-06 -6.68801549e-06  1.32578696e-04  5.52752056e-05
  2.28310502e-06]",168.9416635,equal_weight,-0.001111989744850552,-6.100252810168515,-0.0036465735444477466,0.003734813366498522,-6.626174474595209e-05,-0.3049409894786468,0.0,0.0
